miR-137 <-> miR-26ab/1297:2,2
miR-137 <-> miR-9:1,2
miR-137 <-> miR-26ab/1297:1,2
miR-137 <-> miR-543:2,2
miR-137 <-> miR-185/882,2
miR-137:1 <-> miR-410,2
miR-137:1 <-> miR-539,2
miR-137 <-> miR-181:3,2
miR-137:1 <-> miR-544,2
miR-137 <-> miR-128:2,2
miR-137:2 <-> miR-25/32/92/92ab/363/367:2,2
miR-137:1 <-> miR-25/32/92/92ab/363/367:1,2
miR-137:2 <-> miR-17-5p/20/93.mr/106/519.d,2
miR-137:1 <-> miR-132/212,2
miR-137 <-> miR-410:2,2
miR-137:2 <-> miR-200bc/429,2
miR-137:2 <-> miR-205,2
miR-137 <-> miR-346,2
miR-137:1 <-> miR-431,2
miR-137 <-> miR-17-5p/20/93.mr/106/519.d:2,2
miR-137:2 <-> miR-23ab,2
miR-137:2 <-> miR-544,2
miR-137:1 <-> miR-130/301,2
miR-137:2 <-> miR-203:2,2
miR-137 <-> miR-25/32/92/92ab/363/367:2,2
miR-137:1 <-> miR-374/374ab,1
miR-137 <-> miR-129/129-5p:3,1
miR-137 <-> miR-340/340-5p:3,1
miR-137 <-> miR-129/129-5p:2,1
miR-137 <-> miR-96/1271:4,1
miR-137:3 <-> miR-21/590-5p,1
miR-137:2 <-> miR-15/16/195/424/497:2,1
miR-137 <-> miR-542/542-3p,1
miR-137:2 <-> miR-124/506,1
miR-137:3 <-> miR-214/761,1
miR-137:2 <-> miR-23ab:1,1
miR-137:1 <-> miR-27ab,1
miR-137:1 <-> miR-141/200a,1
miR-137:1 <-> miR-320/320abcd,1
miR-137 <-> miR-382,1
miR-137 <-> miR-383,1
miR-137:2 <-> miR-24:1,1
miR-137:2 <-> miR-24:2,1
miR-137:2 <-> miR-103/107,1
miR-137 <-> miR-495/1192:1,1
miR-137:2 <-> miR-374/374ab,1
miR-137:2 <-> miR-214/761,1
miR-137 <-> miR-103/107:2,1
miR-137:1 <-> miR-376c:3,1
miR-137 <-> miR-377:1,1
miR-137 <-> let-7/98:1,1
miR-137:2 <-> let-7/98,1
miR-137 <-> miR-19:4,1
miR-137 <-> let-7/98:2,1
miR-137:2 <-> miR-129/129-5p,1
miR-137:1 <-> miR-339-5p,1
miR-137 <-> miR-130/301:3,1
miR-137 <-> miR-130/301:1,1
miR-137 <-> miR-27ab:3,1
miR-137 <-> miR-27ab:2,1
miR-137 <-> miR-27ab:4,1
miR-137:2 <-> miR-218:3,1
miR-137:1 <-> miR-425/489,1
miR-137:1 <-> miR-338/338-3p,1
miR-137:1 <-> miR-34a/34b-5p/34c/34c-5p/449/449abc/699,1
miR-137:1 <-> miR-30a/30a-5p/30b/30b-5p/30cde/384-5p,1
miR-137:1 <-> miR-30a/30a-5p/30b/30b-5p/30cde/384-5p:2,1
miR-137:1 <-> miR-30a/30a-5p/30b/30b-5p/30cde/384-5p:1,1
miR-137:1 <-> miR-205:1,1
miR-137:1 <-> miR-142-3p,1
miR-137:1 <-> miR-205:3,1
miR-137:1 <-> miR-205:2,1
miR-137 <-> miR-202/202-3p:2,1
miR-137 <-> miR-202/202-3p:1,1
miR-137:3 <-> miR-129/129-5p,1
miR-137 <-> miR-133:1,1
miR-137:1 <-> miR-1/206,1
miR-137:1 <-> miR-448:1,1
miR-137:2 <-> miR-7/7ab:2,1
miR-137:2 <-> miR-197,1
miR-137:2 <-> miR-10,1
miR-137 <-> miR-338/338-3p:1,1
miR-137:3 <-> miR-30a/30a-5p/30b/30b-5p/30cde/384-5p,1
miR-137:1 <-> miR-320/320abcd:2,1
miR-137 <-> miR-320/320abcd:2,1
miR-137:1 <-> miR-324-5p,1
miR-137:1 <-> miR-125/351:2,1
miR-137:1 <-> miR-190,1
miR-137:3 <-> miR-155,1
miR-137:1 <-> miR-197,1
miR-137:1 <-> miR-33/33ab:1,1
miR-137:1 <-> miR-19,1
miR-137 <-> miR-326/330/330-5p:1,1
miR-137 <-> miR-326/330/330-5p:2,1
miR-137:2 <-> miR-145:2,1
miR-137:2 <-> miR-182,1
miR-137 <-> miR-539:1,1
miR-137 <-> miR-494:1,1
miR-137:2 <-> miR-183,1
miR-137:1 <-> miR-144:2,1
miR-137:1 <-> miR-144:1,1
miR-137:2 <-> miR-190,1
miR-137:2 <-> miR-125/351:2,1
miR-137 <-> miR-503:2,1
miR-137:2 <-> miR-26ab/1297:1,1
miR-137:1 <-> miR-18ab,1
miR-137:1 <-> miR-290-5p/292-5p/371-5p,1
miR-137:1 <-> miR-505.hm,1
miR-137 <-> miR-1/206:1,1
miR-137:3 <-> miR-340/340-5p:2,1
miR-137 <-> miR-214/761:1,1
miR-137 <-> miR-219/219-5p:1,1
miR-137:1 <-> miR-495/1192,1
miR-137:1 <-> miR-376c,1
miR-137:2 <-> miR-22,1
miR-137:1 <-> miR-485/485-5p,1
miR-137:1 <-> miR-153:1,1
miR-137:2 <-> miR-340/340-5p:1,1
miR-137 <-> miR-186:1,1
miR-137 <-> miR-186:2,1
miR-137:3 <-> miR-10,1
miR-137:1 <-> miR-133,1
miR-137 <-> miR-126/126-3p,1
miR-137:1 <-> miR-136,1
miR-137 <-> miR-24:1,1
miR-137 <-> miR-328:2,1
miR-137:3 <-> miR-101,1
miR-137:2 <-> miR-122,1
miR-137:1 <-> miR-101:2,1
miR-137:1 <-> miR-382,1
miR-137:2 <-> miR-365,1
miR-137:1 <-> miR-143,1
miR-137:2 <-> miR-488,1
miR-137:1 <-> miR-145,1
miR-137:2 <-> miR-7/7ab,1
miR-137:1 <-> miR-149,1
miR-137:1 <-> miR-219/219-5p,1
miR-137:1 <-> miR-340/340-5p:1,1
miR-137:2 <-> miR-27ab:3,1
miR-137 <-> miR-450a/450a-5p,1
miR-137 <-> miR-218:3,1
miR-137 <-> miR-15/16/195/424/497:3,1
miR-137 <-> miR-218:1,1
miR-137 <-> miR-455/455-5p:1,1
miR-137 <-> miR-221/222:2,1
miR-137:2 <-> miR-202/202-3p,1
miR-137:2 <-> miR-101,1
miR-137:1 <-> miR-365,1
miR-137:1 <-> miR-192/215,1
miR-137:1 <-> miR-122,1
miR-137:2 <-> miR-106/302,1
miR-137:1 <-> miR-128,1
miR-137:2 <-> miR-15/16/195/424/497,1
miR-137:2 <-> miR-153,1
miR-137:2 <-> miR-33/33ab,1
miR-137:2 <-> miR-155,1
miR-137 <-> miR-217:1,1
miR-137:1 <-> miR-339-5p:2,1
miR-137:1 <-> miR-27ab:1,1
miR-137 <-> miR-217:2,1
miR-137:1 <-> miR-27ab:2,1
miR-137:2 <-> miR-376/376ab/376b-3p,1
miR-137:1 <-> miR-130/301:2,1
miR-137:2 <-> miR-26ab/1297,1
miR-137:3 <-> miR-144,1
miR-137 <-> miR-139-5p:2,1
miR-137 <-> miR-139-5p:1,1
miR-137:1 <-> miR-183,1
miR-137 <-> miR-590/590-3p:3,1
miR-137 <-> miR-124/506:2,1
miR-137 <-> miR-124/506:3,1
miR-137:3 <-> miR-33/33ab,1
miR-137 <-> miR-183:2,1
miR-137:2 <-> miR-370,1
miR-137:1 <-> miR-135:2,1
miR-137:2 <-> miR-133,1
miR-137:1 <-> miR-365:1,1
miR-137 <-> miR-196ab:4,1
miR-137 <-> miR-196ab:3,1
miR-137 <-> miR-196ab:2,1
miR-137:2 <-> miR-29abc:3,1
miR-137 <-> miR-873,1
miR-137:2 <-> miR-382,1
miR-137:1 <-> miR-377:2,1
miR-137:3 <-> miR-488,1
miR-137:1 <-> miR-26ab/1297,1
miR-137:2 <-> miR-144,1
miR-137 <-> miR-758,1
miR-137:1 <-> miR-361/361-5p:1,1
miR-137:2 <-> miR-146,1
miR-137:1 <-> miR-19:1,1
miR-137:2 <-> miR-542/542-3p,1
miR-137 <-> miR-148/152:1,1
miR-137 <-> miR-543:1,1
miR-137 <-> miR-148/152:2,1
miR-137 <-> miR-411,1
miR-137 <-> miR-181:1,1
miR-137 <-> miR-125/351:2,1
miR-137 <-> miR-181:2,1
miR-137 <-> miR-125/351:1,1
miR-137 <-> miR-203:2,1
miR-137 <-> miR-505.hm:2,1
miR-137:2 <-> miR-17-5p/20/93.mr/106/519.d:2,1
miR-137:1 <-> miR-203:2,1
miR-137:1 <-> miR-204/211,1
miR-137 <-> miR-181:4,1
miR-137 <-> miR-128:4,1
miR-137:2 <-> miR-200bc/429:2,1
miR-137 <-> miR-128:3,1
miR-137:1 <-> miR-17-5p/20/93.mr/106/519.d:3,1
miR-137:1 <-> miR-17-5p/20/93.mr/106/519.d:2,1
miR-137:1 <-> miR-874,1
miR-137 <-> miR-200bc/429:1,1
miR-137:1 <-> miR-758,1
miR-137:1 <-> miR-182:1,1
miR-137 <-> miR-300:1,1
miR-137:2 <-> miR-335/335-5p,1
miR-137:2 <-> miR-130/301:2,1
miR-137:1 <-> miR-25/32/92/92ab/363/367:2,1
miR-137:1 <-> miR-25/32/92/92ab/363/367:3,1
miR-137 <-> miR-433:1,1
miR-137:1 <-> miR-875-5p,1
miR-137:1 <-> miR-17-5p/20/93.mr/106/519.d:1,1
miR-137:2 <-> miR-34a/34b-5p/34c/34c-5p/449/449abc/699,1
miR-137:1 <-> miR-335/335-5p,1
miR-137 <-> miR-328,1
miR-137:1 <-> miR-103/107,1
miR-137:2 <-> miR-433,1
miR-137 <-> miR-29abc:1,1
miR-137 <-> miR-451,1
miR-137 <-> miR-138:2,1
miR-137:2 <-> miR-130/301,1
miR-137:3 <-> miR-300,1
miR-137:2 <-> miR-203,1
miR-137 <-> miR-224:2,1
miR-137:2 <-> miR-328,1
miR-137:3 <-> miR-148/152:2,1
miR-137:2 <-> miR-448,1
miR-137:2 <-> miR-433:2,1
miR-137:1 <-> miR-300:1,1
miR-137 <-> miR-190:2,1
miR-137:2 <-> miR-148/152,1
miR-137:1 <-> miR-300:2,1
miR-137:2 <-> miR-411,1
miR-137:1 <-> miR-200bc/429,1
miR-137:2 <-> miR-148/152:2,1
miR-137:1 <-> miR-15/16/195/424/497:2,1
miR-137:1 <-> miR-15/16/195/424/497:1,1
miR-137:1 <-> miR-125a-3p,1
miR-137:2 <-> miR-128:2,1
miR-137 <-> miR-185/882:1,1
miR-137:1 <-> miR-200bc/429:1,1
